Time,ACC_X.raw,ACC_Y.raw,ACC_Z.raw,ACC_X.norm,ACC_Y.norm,ACC_Z.norm,GYRO_X.raw,GYRO_Y.raw,GYRO_Z.raw,GYRO_X.norm,GYRO_Y.norm,GYRO_Z.norm,Ceramic_Piezo,Film_Piezo,Weighted_Film_Piezo,Vibration_Sensor,Activity_Name ,New_Window,,,,,,
9095,20,-628,16972,-0.01,-0.44,10.06,64,23,32,-0.26,0.13,-0.18,180,236,333,0,human_fall,no,13,,,,,
9795,-124,-636,16896,-0.03,-0.33,10.22,66,21,32,-0.08,0.07,-0.12,164,227,303,0,human_fall,no,14,,,,,
10495,-24,-584,17108,-0.02,-0.41,10.1,66,17,30,-0.08,0.01,0,160,218,289,0,human_fall,no,15,,,,,
observation 13,,,,,,,,,,,,,,,,,,,,,,,,
697,-16,-632,16848,-0.06,-0.35,10.13,66,17,32,-0.02,0.01,-0.06,125,156,202,0,human_fall,yes,1,,,,,
1397,144,-640,16772,-0.02,-0.39,10.19,64,19,35,-0.2,-0.05,0,119,156,202,0,human_fall,no,2,,,,,
2096,-48,-576,16968,-0.06,-0.37,10.12,66,18,34,-0.14,0.01,0,118,152,190,0,human_fall,no,3,,,,,
2797,120,-604,16900,-0.01,-0.35,10.07,64,16,31,-0.08,-0.17,-0.12,121,163,203,0,human_fall,no,4,,,,,
3496,-140,-648,16972,-0.08,-0.39,10.11,63,18,33,-0.08,0.01,0,120,161,202,0,human_fall,no,5,,,,,
4197,-52,-640,16992,0,-0.39,10.09,63,18,34,-0.2,-0.11,0.06,118,158,196,0,human_fall,no,6,,,,,
4896,12,-720,16804,0.03,-0.37,10.1,66,18,34,0.17,-0.05,0,118,162,206,0,human_fall,no,7,,,,,
5597,-136,-592,16956,-0.06,-0.33,10.15,64,20,34,-0.08,0.13,0,118,161,199,0,human_fall,no,8,,,,,
6296,4,-628,16880,-0.04,-0.38,10.06,63,18,33,-0.02,0.07,0.06,113,158,193,0,human_fall,no,9,,,,,
6996,-16,-560,16912,-0.02,-0.34,10.1,66,23,34,0.11,0.07,0,121,162,213,0,human_fall,no,10,,,,,
7696,-80,-584,16912,-0.07,-0.37,10.16,64,20,34,0.05,-0.11,-0.18,142,184,276,0,human_fall,no,11,,,,,
8396,-44,-644,16796,-0.01,-0.39,10.04,64,20,34,0.05,0.13,0,148,189,288,0,human_fall,no,12,,,,,
9097,-116,-664,16836,-0.07,-0.4,10.07,65,20,33,0.05,0.07,0,150,187,282,0,human_fall,no,13,,,,,
9796,24,-548,16896,0.02,-0.35,10.18,67,18,34,0.11,-0.05,0.13,144,182,266,0,human_fall,no,14,,,,,
10496,36,-484,16996,0.03,-0.37,10.09,68,19,34,-0.08,-0.11,0.06,141,174,251,0,human_fall,no,15,,,,,
observation 14,,,,,,,,,,,,,,,,,,,,,,,,
696,-64,-592,16896,-0.03,-0.35,10.08,63,21,32,0.07,0.18,0.02,112,151,156,0,human_fall,yes,1,,,,,
1396,-64,-660,16852,0,-0.38,10.13,66,17,34,0.07,-0.07,0.02,109,145,152,0,human_fall,no,2,,,,,
2096,-64,-548,16888,-0.02,-0.37,10.15,63,18,29,-0.11,-0.01,0.02,110,151,154,0,human_fall,no,3,,,,,
2796,96,-616,16820,-0.03,-0.43,10.3,65,9,31,0.19,-0.13,0.02,116,160,175,0,human_fall,no,4,,,,,
3496,-60,-516,16876,-0.04,-0.36,10.08,66,15,34,0.01,-0.01,-0.04,117,164,181,0,human_fall,no,5,,,,,
4196,104,-640,16744,0,-0.34,10.06,64,20,31,0.07,-0.01,0.02,142,190,254,0,human_fall,no,6,,,,,
4896,84,-796,16896,0,-0.41,10.2,64,18,33,-0.18,-0.13,0.02,153,210,281,0,human_fall,no,7,,,,,
5596,-88,-652,16884,-0.01,-0.38,10.1,66,19,31,-0.05,-0.01,-0.1,152,219,280,0,human_fall,no,8,,,,,
6295,-136,-596,16924,0.01,-0.34,10.15,66,18,32,0.01,-0.07,-0.16,153,212,275,0,human_fall,no,9,,,,,
6996,108,-640,16764,0.01,-0.39,10.05,66,22,31,0.19,0.36,0.08,153,208,271,0,human_fall,no,10,,,,,
7695,40,-700,16924,-0.04,-0.41,10.12,66,21,34,0.01,0.11,0.14,147,210,259,0,human_fall,no,11,,,,,
8396,12,-688,17020,0.01,-0.41,10.18,64,17,33,-0.05,-0.07,-0.04,145,203,243,0,human_fall,no,12,,,,,
9095,4,-580,16684,-0.01,-0.41,9.98,65,18,31,0.01,0.11,-0.1,136,186,223,0,human_fall,no,13,,,,,
9795,-16,-608,16948,-0.01,-0.39,10.12,66,16,32,-0.18,-0.13,-0.1,131,182,200,0,human_fall,no,14,,,,,
10495,-80,-608,16876,-0.07,-0.38,10.21,64,20,31,0.01,-0.01,-0.23,126,170,183,0,human_fall,no,15,,,,,
observation 15,,,,,,,,,,,,,,,,,,,,,,,,
697,-60,-588,16908,-0.02,-0.38,10.05,65,22,30,0.07,0.18,-0.1,141,188,249,0,human_fall,yes,1,,,,,
1397,-64,-712,17052,0.01,-0.38,10.12,69,19,33,0.19,0.18,-0.1,137,183,242,0,human_fall,no,2,,,,,
2097,84,-616,16912,0,-0.33,10.09,66,17,30,0.01,-0.19,-0.04,139,186,247,0,human_fall,no,3,,,,,
2797,-16,-688,16852,-0.01,-0.36,10.01,67,16,34,0.13,0.11,-0.04,174,213,339,0,human_fall,no,4,,,,,
3496,12,-716,16856,0,-0.36,10.15,64,23,34,0.07,0.05,-0.1,213,281,459,0,human_fall,no,5,,,,,
4197,60,-628,16852,0.02,-0.36,10.08,66,18,31,0.13,0.18,-0.04,216,313,496,0,human_fall,no,6,,,,,
4896,4,-488,16824,0,-0.39,10.12,62,18,35,-0.11,-0.13,0.08,217,342,509,0,human_fall,no,7,,,,,
5597,-32,-732,16912,-0.04,-0.4,10.13,65,17,34,-0.11,-0.07,0.26,222,357,500,0,human_fall,no,8,,,,,
6296,44,-620,16840,-0.03,-0.37,10.17,65,17,31,0.01,-0.07,-0.04,227,366,507,0,human_fall,no,9,,,,,
6996,64,-632,16928,-0.01,-0.37,10.14,65,20,34,0.01,-0.07,0.08,219,359,491,0,human_fall,no,10,,,,,
7696,-36,-596,16916,0,-0.38,10.15,66,18,35,-0.05,0.11,0.08,216,341,463,0,human_fall,no,11,,,,,
8396,-84,-628,16900,-0.03,-0.36,10.12,67,20,28,0.19,-0.01,-0.23,207,326,442,0,human_fall,no,12,,,,,
9096,-32,-608,16848,-0.04,-0.37,10.1,68,20,29,0.07,0.18,-0.16,198,301,413,0,human_fall,no,13,,,,,
9796,-148,-652,16900,0,-0.38,10,67,21,32,0.01,-0.07,0.08,191,268,386,0,human_fall,no,14,,,,,
10495,72,-576,16848,-0.02,-0.37,10.09,63,21,31,-0.05,-0.01,0.02,187,255,359,0,human_fall,no,15,,,,,
observation 16,,,,,,,,,,,,,,,,,,,,,,,,
697,52,-652,16804,-0.01,-0.36,10.12,65,19,34,0.13,-0.01,-0.04,133,165,222,0,human_fall,yes,1,,,,,
1396,-88,-612,16920,-0.04,-0.35,10.17,66,17,33,0.07,0.05,0.08,135,188,244,0,human_fall,no,2,,,,,
2096,-36,-668,16988,-0.01,-0.33,10.14,66,20,35,-0.05,0.11,0.02,134,194,252,0,human_fall,no,3,,,,,
2796,-52,-608,16872,0,-0.34,10.15,65,19,32,0.01,0.05,0.08,133,192,243,0,human_fall,no,4,,,,,
3496,-84,-524,16940,-0.08,-0.41,10.11,64,19,32,0.07,-0.07,-0.23,130,197,239,0,human_fall,no,5,,,,,
4196,-28,-672,16940,-0.05,-0.38,10.21,66,18,34,0.01,-0.07,0.14,138,212,260,0,human_fall,no,6,,,,,
4896,-44,-656,16796,-0.04,-0.39,10.1,66,18,31,0.01,-0.01,0.02,142,221,272,0,human_fall,no,7,,,,,
5595,-68,-628,17020,0,-0.34,10.19,66,17,32,0.13,-0.01,-0.16,143,226,282,0,human_fall,no,8,,,,,
6296,-68,-592,16768,-0.03,-0.43,10.08,67,20,35,0.07,0.11,0.02,151,223,291,0,human_fall,no,9,,,,,
6995,-8,-584,16984,-0.03,-0.36,10.09,67,18,35,0.13,-0.13,-0.1,152,220,290,0,human_fall,no,10,,,,,
7696,-28,-708,17000,-0.02,-0.34,9.96,63,17,35,-0.11,-0.01,0.08,151,220,284,0,human_fall,no,11,,,,,
8396,-84,-596,16816,0.03,-0.35,10.13,64,18,35,0.13,-0.07,0.02,146,220,269,0,human_fall,no,12,,,,,
9095,-68,-636,16896,-0.03,-0.34,10.12,65,19,30,0.13,0.05,0.02,143,217,250,0,human_fall,no,13,,,,,
9796,52,-572,16828,-0.03,-0.38,10.1,64,20,32,0.01,-0.01,-0.04,134,212,233,0,human_fall,no,14,,,,,
10495,28,-648,16932,-0.04,-0.39,10.1,64,18,33,-0.05,-0.01,0.02,129,201,217,0,human_fall,no,15,,,,,
observation 17,,,,,,,,,,,,,,,,,,,,,,,,
696,-4,-580,16816,-0.04,-0.36,10.11,63,19,34,0.01,-0.01,0.02,119,196,232,0,human_fall,yes,1,,,,,
1396,-76,-604,16912,-0.02,-0.38,10.1,64,20,31,-0.11,0.05,0.14,119,188,219,0,human_fall,no,2,,,,,
2096,68,-600,16864,0.02,-0.39,10.09,67,18,30,0.13,-0.13,-0.1,115,178,208,0,human_fall,no,3,,,,,
2796,12,-604,16964,-0.03,-0.38,10.17,65,19,31,0.01,-0.01,-0.04,128,184,251,0,human_fall,no,4,,,,,
3496,72,-492,16908,0,-0.33,10.11,66,20,32,0.07,-0.13,0.02,164,233,343,0,human_fall,no,5,,,,,
4195,-4,-568,16872,-0.03,-0.33,10.05,65,19,30,0.13,-0.01,-0.23,170,270,374,0,human_fall,no,6,,,,,
4896,-148,-600,16832,-0.02,-0.39,10.12,63,19,33,-0.11,-0.07,0.02,172,288,392,0,human_fall,no,7,,,,,
5596,36,-656,16912,0.01,-0.39,10.03,66,21,33,-0.11,0.05,0.08,178,292,383,0,human_fall,no,8,,,,,
6296,-76,-592,16996,0.03,-0.34,10.05,65,20,31,-0.05,0.11,0.02,174,297,368,0,human_fall,no,9,,,,,
6996,52,-656,16872,-0.04,-0.4,10.03,66,19,31,0.01,-0.13,-0.04,170,293,359,0,human_fall,no,10,,,,,
7695,32,-584,16904,-0.01,-0.33,10.14,64,15,33,-0.11,-0.01,-0.04,171,289,345,0,human_fall,no,11,,,,,
8396,60,-552,16900,-0.02,-0.37,10.1,66,17,35,0.01,-0.07,0.08,159,278,325,0,human_fall,no,12,,,,,
9095,-28,-632,16796,0.05,-0.35,10.05,68,19,35,0.13,0.05,-0.04,156,262,304,0,human_fall,no,13,,,,,
9796,-124,-556,16856,0,-0.34,10.06,67,18,33,0.13,0.11,-0.04,145,245,281,0,human_fall,no,14,,,,,
10495,-16,-584,16872,-0.03,-0.33,10.02,65,20,32,0.01,-0.01,-0.04,147,238,270,0,human_fall,no,15,,,,,
observation 18,,,,,,,,,,,,,,,,,,,,,,,,
695,-40,-612,16792,-0.02,-0.37,10.06,64,21,32,0.01,0.18,-0.04,123,231,230,0,human_fall,yes,1,,,,,
1396,-16,-576,17004,-0.04,-0.35,10.2,63,17,34,-0.18,-0.13,-0.04,126,246,244,0,human_fall,no,2,,,,,
2095,28,-628,16856,0,-0.36,10.12,63,19,30,-0.05,0.05,-0.16,129,243,250,0,human_fall,no,3,,,,,
2796,-40,-660,16892,-0.01,-0.36,10.03,63,17,33,-0.05,0.05,0.08,129,235,244,0,human_fall,no,4,,,,,
3495,-72,-560,17112,0.03,-0.34,10.05,67,16,35,0.01,1.33,0.26,126,227,249,0,human_fall,no,5,,,,,
4195,60,-624,17060,0,-0.39,10.09,66,21,33,0.01,0.18,-0.04,316,274,850,0,human_fall,no,6,,,,,
4895,-52,-592,16820,-0.03,-0.35,10.12,64,17,34,-0.11,-0.07,-0.04,66,223,42,0,human_fall,no,7,,,,,
5595,32,-636,16996,0.01,-0.39,10.14,65,18,31,0.01,-0.07,-0.1,75,250,53,0,human_fall,no,8,,,,,
6296,-136,-592,16916,-0.07,-0.31,10.16,65,19,34,0.13,-0.01,0.14,77,261,58,0,human_fall,no,9,,,,,
6995,48,-640,16976,0.05,-0.36,10.12,64,21,35,-0.05,0.05,0.14,81,290,82,0,human_fall,no,10,,,,,
7695,-16,-640,16784,-0.06,-0.37,10.03,64,18,31,-0.05,0.18,-0.04,80,235,51,0,human_fall,no,11,,,,,
8395,-4,-664,16948,0.01,-0.39,10.16,65,20,33,-0.18,-0.01,-0.04,82,220,49,0,human_fall,no,12,,,,,
9095,-64,-588,16980,0,-0.38,10.1,66,21,30,0.13,0.24,-0.04,82,220,53,0,human_fall,no,13,,,,,
9795,-48,-552,16992,0.02,-0.32,10.16,65,19,32,-0.05,-0.13,-0.1,83,212,48,0,human_fall,no,14,,,,,
10495,32,-608,16848,-0.03,-0.41,10.05,67,18,32,0.13,-0.01,0.08,83,195,45,0,human_fall,no,15,,,,,
observation 19,,,,,,,,,,,,,,,,,,,,,,,,
696,24,-636,16904,0,-0.34,10.12,63,20,32,0.07,0.1,-0.2,126,115,257,0,human_fall,yes,1,,,,,
1396,-20,-704,16980,-0.03,-0.34,10.1,65,21,33,0.07,0.16,0.11,138,141,262,0,human_fall,no,2,,,,,
2096,-32,-560,16880,-0.06,-0.39,10.13,64,17,32,-0.05,-0.08,-0.01,140,149,261,0,human_fall,no,3,,,,,
2796,-24,-616,16896,-0.01,-0.37,10.11,65,19,34,0.07,0.04,0.17,190,219,440,0,human_fall,no,4,,,,,
3496,-60,-600,16756,-0.01,-0.35,10.06,65,20,37,0.01,0.04,0.17,220,271,493,0,human_fall,no,5,,,,,
4196,12,-604,16904,0,-0.4,10.04,64,17,33,0.13,-0.2,0.11,208,291,474,0,human_fall,no,6,,,,,
4895,-100,-544,16828,-0.06,-0.33,10.1,64,20,36,0.01,0.04,0.17,204,283,471,0,human_fall,no,7,,,,,
5596,8,-680,16836,-0.02,-0.43,10.07,64,19,33,-0.05,0.04,0.11,202,275,446,0,human_fall,no,8,,,,,
6295,20,-668,16928,0.04,-0.38,10.11,66,18,30,0.07,-0.14,-0.2,205,282,442,0,human_fall,no,9,,,,,
6996,8,-584,17008,-0.03,-0.35,10.09,66,17,32,0.07,-0.08,0.05,201,274,440,0,human_fall,no,10,,,,,
7695,68,-524,16824,0.04,-0.38,10.05,65,19,32,0.01,-0.14,-0.01,202,256,417,0,human_fall,no,11,,,,,
8395,-24,-644,16860,-0.02,-0.38,10.08,65,17,33,-0.05,-0.02,-0.01,189,236,384,0,human_fall,no,12,,,,,
9095,-96,-588,16880,0.02,-0.37,10.07,66,18,31,0.19,-0.02,-0.07,181,221,359,0,human_fall,no,13,,,,,
9795,-16,-632,16924,0.02,-0.39,10.09,65,23,32,-0.24,0.16,-0.07,174,205,333,0,human_fall,no,14,,,,,
10496,-28,-612,16888,0.04,-0.38,10.15,62,20,33,-0.12,-0.02,0.17,164,197,314,0,human_fall,no,15,,,,,
observation 20,,,,,,,,,,,,,,,,,,,,,,,,
695,-100,-656,16956,-0.03,-0.38,10.13,66,17,31,0.19,0.04,-0.07,116,156,190,0,human_fall,yes,1,,,,,
1396,-24,-612,16852,0,-0.41,10.06,64,19,31,0.01,0.04,-0.01,119,152,201,0,human_fall,no,2,,,,,
2095,-52,-644,17072,-0.04,-0.42,10.13,64,19,30,0.01,-0.02,-0.14,117,159,203,0,human_fall,no,3,,,,,
2795,-60,-576,16944,-0.04,-0.34,10.14,66,18,32,0.07,-0.02,-0.2,118,165,199,0,human_fall,no,4,,,,,
3495,-84,-676,16996,-0.05,-0.34,10.17,65,21,32,0.01,0.04,-0.07,130,200,239,0,human_fall,no,5,,,,,
4195,-16,-656,16820,-0.01,-0.4,10.09,66,20,30,-0.18,0.1,-0.14,132,179,249,0,human_fall,no,6,,,,,
4895,-4,-624,16980,0.01,-0.38,10.06,66,18,32,0.07,-0.02,-0.01,128,174,241,0,human_fall,no,7,,,,,
5595,-8,-660,16872,0.02,-0.43,10.02,65,16,32,0.07,-0.08,-0.07,177,219,395,0,human_fall,no,8,,,,,
6296,-212,-620,16828,-0.07,-0.37,10.07,67,18,34,0.01,-0.02,-0.01,196,263,431,0,human_fall,no,9,,,,,
6995,36,-640,16984,0.06,-0.4,10.13,67,21,32,-0.05,-0.02,0.17,217,309,481,0,human_fall,no,10,,,,,
7695,-80,-620,16976,-0.04,-0.38,10.15,64,23,33,0.13,0.1,0.17,222,311,484,0,human_fall,no,11,,,,,
8395,-40,-616,16968,-0.02,-0.39,10.17,67,20,32,0.13,0.04,0.05,217,315,465,0,human_fall,no,12,,,,,
9095,-112,-580,16844,-0.02,-0.37,10.06,67,19,31,0.07,-0.08,0.05,209,307,451,0,human_fall,no,13,,,,,
9795,-44,-608,16932,0.01,-0.38,10.12,66,19,33,0.01,0.04,-0.07,204,288,421,0,human_fall,no,14,,,,,
10495,-52,-640,16948,-0.02,-0.37,10.06,65,18,33,-0.05,-0.02,0.05,186,274,388,0,human_fall,no,15,,,,,
observation 21,,,,,,,,,,,,,,,,,,,,,,,,
695,104,-716,16916,0.01,-0.41,10.08,65,19,33,0.01,-0.08,0.23,137,192,275,0,human_fall,yes,1,,,,,
1395,-8,-588,16916,0.05,-0.37,9.99,64,18,31,0.01,-0.02,0.05,141,197,285,0,human_fall,no,2,,,,,
2095,-112,-588,16964,-0.06,-0.38,10.1,65,16,32,0.01,-0.02,-0.07,137,196,287,0,human_fall,no,3,,,,,
2519,-364,-536,16172,-0.29,-0.45,7.24,117,53,42,0.98,1.26,0.47,136,189,281,10,human_fall,no,4,,,,,
3219,44,-640,16920,0.02,-0.36,10.06,68,17,31,0.19,0.04,0.05,138,180,269,0,human_fall,no,5,,,,,
3919,-56,-572,16892,-0.01,-0.35,10.08,66,20,30,0.01,0.1,-0.14,177,235,365,0,human_fall,no,6,,,,,
4619,-64,-660,16992,-0.05,-0.34,10.04,64,19,33,0.01,0.04,0.17,188,260,380,0,human_fall,no,7,,,,,
5318,-48,-592,16956,-0.01,-0.35,10.14,65,20,29,-0.05,0.1,0.11,180,254,352,0,human_fall,no,8,,,,,
6019,-52,-564,16816,-0.01,-0.31,10.13,64,15,34,0.01,-0.08,0.11,177,239,333,0,human_fall,no,9,,,,,
6718,4,-612,16960,0.09,-0.36,10.08,66,20,32,-0.12,-0.08,-0.01,164,223,304,0,human_fall,no,10,,,,,
7419,-12,-644,16880,-0.02,-0.38,10.14,62,17,31,0.01,-0.02,-0.01,154,211,273,0,human_fall,no,11,,,,,
8119,-56,-604,16796,-0.04,-0.38,10.06,68,21,36,0.07,0.04,0.05,145,194,246,0,human_fall,no,12,,,,,
8818,-108,-588,16956,-0.06,-0.36,10.18,67,15,34,0.13,-0.2,-0.14,142,186,238,0,human_fall,no,13,,,,,
9519,4,-552,16976,0.02,-0.33,10.04,63,18,33,-0.05,-0.08,0.05,139,182,224,0,human_fall,no,14,,,,,
10218,64,-620,16884,-0.02,-0.34,10.11,67,17,34,0.01,-0.26,0.05,137,183,218,0,human_fall,no,15,,,,,
observation 22,,,,,,,,,,,,,,,,,,,,,,,,
695,-68,-640,16756,0.01,-0.42,10.1,66,18,31,0.13,-0.08,-0.01,98,135,125,0,human_fall,yes,1,,,,,
1396,-28,-604,16844,0,-0.33,10.1,67,21,33,0.01,-0.14,-0.14,97,134,123,0,human_fall,no,2,,,,,
2095,-44,-656,16940,-0.01,-0.42,10.08,66,18,31,0.01,-0.08,-0.01,95,136,122,0,human_fall,no,3,,,,,
2796,-140,-592,17064,-0.04,-0.36,10.15,65,17,28,0.07,-0.2,-0.2,95,137,122,0,human_fall,no,4,,,,,
3495,0,-616,16896,0.04,-0.34,10.08,65,20,30,0.07,-0.08,-0.01,99,148,128,0,human_fall,no,5,,,,,
4195,-28,-656,16912,-0.03,-0.39,10.04,65,19,32,0.07,0.16,0.11,161,225,300,0,human_fall,no,6,,,,,
4895,-12,-612,17012,-0.02,-0.38,10.1,65,15,33,0.13,-0.02,0.17,174,253,331,0,human_fall,no,7,,,,,
5595,-48,-548,16848,0.01,-0.34,10.14,65,21,32,0.13,0.1,0.11,181,266,333,0,human_fall,no,8,,,,,
6295,-48,-660,16892,0.01,-0.38,10.04,62,21,30,0.01,0.1,0.05,177,260,327,0,human_fall,no,9,,,,,
6995,-28,-592,16860,-0.02,-0.36,10.07,65,18,35,0.01,-0.02,0.05,172,252,311,0,human_fall,no,10,,,,,
7694,44,-664,16968,0,-0.37,10.15,64,18,31,-0.18,-0.02,-0.07,167,243,298,0,human_fall,no,11,,,,,
8395,16,-540,16880,0,-0.39,10.1,67,17,36,0.01,-0.14,-0.01,167,236,293,0,human_fall,no,12,,,,,
9094,-32,-636,16824,-0.02,-0.4,10.17,66,20,31,0.07,-0.08,-0.14,162,229,281,0,human_fall,no,13,,,,,
9795,-76,-668,16824,-0.03,-0.39,10.11,65,21,32,-0.12,0.16,-0.01,153,227,259,0,human_fall,no,14,,,,,
10495,-76,-592,16980,-0.03,-0.38,10.13,68,18,32,-0.05,-0.08,0.11,145,215,240,0,human_fall,no,15,,,,,
observation 23,,,,,,,,,,,,,,,,,,,,,,,,
696,16,-632,16852,0,-0.38,10.04,63,18,31,0.07,-0.02,0.05,120,174,216,0,human_fall,yes,1,,,,,
1396,-28,-612,16928,-0.01,-0.39,10.18,64,18,33,-0.12,-0.26,-0.01,120,174,224,0,human_fall,no,2,,,,,
2096,-88,-604,16924,-0.03,-0.36,10.08,66,19,31,0.13,0.1,-0.01,123,164,226,0,human_fall,no,3,,,,,
2795,-64,-740,16824,-0.01,-0.4,10.12,63,17,31,-0.05,-0.02,0.11,122,158,219,0,human_fall,no,4,,,,,
3496,0,-496,19596,-0.02,-0.29,11.06,64,18,35,-0.05,-0.57,0.11,120,150,205,0,human_fall,no,5,,,,,
4195,32,-540,16944,0.02,-0.35,10.12,64,19,34,0.19,0.04,-0.01,117,151,188,0,human_fall,no,6,,,,,
4896,52,-648,16944,-0.02,-0.39,10.11,65,16,32,-0.05,-0.2,-0.01,159,224,293,0,human_fall,no,7,,,,,
5595,-20,-616,16932,-0.01,-0.34,10.16,64,18,31,0.01,0.1,0.11,180,268,350,0,human_fall,no,8,,,,,
6296,-88,-652,16988,-0.01,-0.38,10.07,64,20,33,0.13,0.23,0.05,197,269,378,0,human_fall,no,9,,,,,
6996,-8,-648,16880,-0.04,-0.33,10.06,67,19,34,0.01,-0.14,0.05,192,269,366,0,human_fall,no,10,,,,,
7695,28,-636,17072,0.01,-0.38,10.13,67,20,34,0.13,0.16,0.17,181,256,332,0,human_fall,no,11,,,,,
8396,44,-572,16864,-0.02,-0.36,10.12,66,19,36,0.07,-0.02,0.17,170,239,310,0,human_fall,no,12,,,,,
9095,-60,-520,16784,-0.06,-0.41,10.08,67,21,32,0.01,-0.08,-0.07,170,220,292,0,human_fall,no,13,,,,,
9796,-64,-756,16872,-0.03,-0.35,10.08,68,19,34,0.01,0.1,-0.07,157,219,276,0,human_fall,no,14,,,,,
10495,-32,-600,16956,-0.02,-0.33,10.16,65,17,31,-0.12,0.04,-0.14,157,224,275,0,human_fall,no,15,,,,,
observation 24,,,,,,,,,,,,,,,,,,,,,,,,
697,96,-608,16764,0.03,-0.36,10.14,63,24,33,0.07,0.16,0.05,110,146,174,0,human_fall,yes,1,,,,,
1396,20,-692,16788,0.04,-0.36,10.03,66,21,34,0.01,0.04,-0.01,111,147,180,0,human_fall,no,2,,,,,
2096,16,-588,17044,-0.06,-0.42,10.1,63,22,35,-0.18,0.04,-0.07,110,140,179,0,human_fall,no,3,,,,,
2796,32,-596,16892,-0.05,-0.37,10.14,65,16,32,0.01,-0.08,-0.14,108,141,170,0,human_fall,no,4,,,,,
3496,40,-756,16808,-0.01,-0.4,10.01,63,17,34,-0.05,-0.14,0.11,117,152,185,0,human_fall,no,5,,,,,
4196,48,-612,16996,-0.02,-0.36,10.13,65,20,34,-0.05,-0.02,0.05,161,220,303,0,human_fall,no,6,,,,,
4896,-16,-572,17020,-0.03,-0.34,10.09,67,19,33,0.07,-0.2,-0.01,173,236,318,0,human_fall,no,7,,,,,
5596,-84,-612,16956,-0.02,-0.39,10.18,66,18,37,-0.12,-0.14,0.11,166,250,311,0,human_fall,no,8,,,,,
6296,-72,-572,16836,-0.02,-0.31,10.06,66,20,34,-0.05,-0.14,0.17,162,252,301,0,human_fall,no,9,,,,,
6996,-48,-672,16872,-0.05,-0.38,10.05,67,19,28,-0.05,-0.08,-0.07,158,243,291,0,human_fall,no,10,,,,,
7696,-60,-652,16916,-0.06,-0.34,10.18,68,20,32,0.01,-0.14,0.17,155,246,290,0,human_fall,no,11,,,,,
8396,-80,-612,16932,-0.02,-0.36,10.15,67,19,31,-0.12,-0.02,-0.01,151,234,279,0,human_fall,no,12,,,,,
9095,136,-556,16856,0.05,-0.35,10.05,65,18,32,-0.12,-0.08,0.11,144,214,252,0,human_fall,no,13,,,,,
9796,-36,-644,16856,0,-0.35,10.12,67,18,34,0.01,-0.02,0.17,134,208,232,0,human_fall,no,14,,,,,
10495,32,-660,16932,-0.02,-0.36,10.13,64,16,31,-0.05,-0.14,0.11,130,205,217,0,human_fall,no,15,,,,,
observation 25,,,,,,,,,,,,,,,,,,,,,,,,
695,-56,-576,16844,0.01,-0.39,10.16,66,19,32,-0.12,-0.02,-0.01,148,231,317,0,human_fall,yes,1,,,,,
1395,-48,-676,16844,-0.02,-0.4,10.1,64,19,33,-0.05,-0.26,0.23,152,228,320,0,human_fall,no,2,,,,,
2095,20,-624,16880,0.01,-0.36,10.15,66,19,30,0.13,-0.14,-0.01,146,222,318,0,human_fall,no,3,,,,,
2795,-28,-616,17004,-0.02,-0.38,10.17,64,20,32,-0.05,0.1,0.17,151,234,326,0,human_fall,no,4,,,,,
3496,16,-628,16916,-0.01,-0.38,10.06,62,18,34,-0.05,-0.14,-0.01,175,272,381,0,human_fall,no,5,,,,,
4195,-52,-568,16540,-0.02,-0.34,10,67,22,33,-0.05,0.04,0.05,205,316,476,0,human_fall,no,6,,,,,
4895,-16,-540,16900,0,-0.38,10.03,64,20,32,0.01,0.04,0.11,205,322,483,0,human_fall,no,7,,,,,
5595,116,-640,16864,0.05,-0.36,10.07,66,20,31,0.01,0.04,-0.01,206,315,456,0,human_fall,no,8,,,,,
