Program started,,,,,,,,,,,,,,,,
4195,-28,-656,16912,-0.03,-0.39,10.04,65,19,32,0.07,0.16,0.11,161,225,300,
4895,-12,-612,17012,-0.02,-0.38,10.1,65,15,33,0.13,-0.02,0.17,174,253,331,
5595,-48,-548,16848,0.01,-0.34,10.14,65,21,32,0.13,0.1,0.11,181,266,333,
6295,-48,-660,16892,0.01,-0.38,10.04,62,21,30,0.01,0.1,0.05,177,260,327,
6995,-28,-592,16860,-0.02,-0.36,10.07,65,18,35,0.01,-0.02,0.05,172,252,311,
7694,44,-664,16968,0,-0.37,10.15,64,18,31,-0.18,-0.02,-0.07,167,243,298,
8395,16,-540,16880,0,-0.39,10.1,67,17,36,0.01,-0.14,-0.01,167,236,293,
9094,-32,-636,16824,-0.02,-0.4,10.17,66,20,31,0.07,-0.08,-0.14,162,229,281,
9795,-76,-668,16824,-0.03,-0.39,10.11,65,21,32,-0.12,0.16,-0.01,153,227,259,
10495,-76,-592,16980,-0.03,-0.38,10.13,68,18,32,-0.05,-0.08,0.11,145,215,240,
button pressed,,,,,,,,,,,,,,,,
696,16,-632,16852,0,-0.38,10.04,63,18,31,0.07,-0.02,0.05,120,174,216,
1396,-28,-612,16928,-0.01,-0.39,10.18,64,18,33,-0.12,-0.26,-0.01,120,174,224,
2096,-88,-604,16924,-0.03,-0.36,10.08,66,19,31,0.13,0.1,-0.01,123,164,226,
2795,-64,-740,16824,-0.01,-0.4,10.12,63,17,31,-0.05,-0.02,0.11,122,158,219,
3496,0,-496,19596,-0.02,-0.29,11.06,64,18,35,-0.05,-0.57,0.11,120,150,205,
4195,32,-540,16944,0.02,-0.35,10.12,64,19,34,0.19,0.04,-0.01,117,151,188,
4896,52,-648,16944,-0.02,-0.39,10.11,65,16,32,-0.05,-0.2,-0.01,159,224,293,
5595,-20,-616,16932,-0.01,-0.34,10.16,64,18,31,0.01,0.1,0.11,180,268,350,
6296,-88,-652,16988,-0.01,-0.38,10.07,64,20,33,0.13,0.23,0.05,197,269,378,
6996,-8,-648,16880,-0.04,-0.33,10.06,67,19,34,0.01,-0.14,0.05,192,269,366,
7695,28,-636,17072,0.01,-0.38,10.13,67,20,34,0.13,0.16,0.17,181,256,332,
8396,44,-572,16864,-0.02,-0.36,10.12,66,19,36,0.07,-0.02,0.17,170,239,310,
9095,-60,-520,16784,-0.06,-0.41,10.08,67,21,32,0.01,-0.08,-0.07,170,220,292,
9796,-64,-756,16872,-0.03,-0.35,10.08,68,19,34,0.01,0.1,-0.07,157,219,276,
10495,-32,-600,16956,-0.02,-0.33,10.16,65,17,31,-0.12,0.04,-0.14,157,224,275,
button pressed,,,,,,,,,,,,,,,,
697,96,-608,16764,0.03,-0.36,10.14,63,24,33,0.07,0.16,0.05,110,146,174,
1396,20,-692,16788,0.04,-0.36,10.03,66,21,34,0.01,0.04,-0.01,111,147,180,
2096,16,-588,17044,-0.06,-0.42,10.1,63,22,35,-0.18,0.04,-0.07,110,140,179,
2796,32,-596,16892,-0.05,-0.37,10.14,65,16,32,0.01,-0.08,-0.14,108,141,170,
3496,40,-756,16808,-0.01,-0.4,10.01,63,17,34,-0.05,-0.14,0.11,117,152,185,
4196,48,-612,16996,-0.02,-0.36,10.13,65,20,34,-0.05,-0.02,0.05,161,220,303,
4896,-16,-572,17020,-0.03,-0.34,10.09,67,19,33,0.07,-0.2,-0.01,173,236,318,
5596,-84,-612,16956,-0.02,-0.39,10.18,66,18,37,-0.12,-0.14,0.11,166,250,311,
6296,-72,-572,16836,-0.02,-0.31,10.06,66,20,34,-0.05,-0.14,0.17,162,252,301,
6996,-48,-672,16872,-0.05,-0.38,10.05,67,19,28,-0.05,-0.08,-0.07,158,243,291,
7696,-60,-652,16916,-0.06,-0.34,10.18,68,20,32,0.01,-0.14,0.17,155,246,290,
8396,-80,-612,16932,-0.02,-0.36,10.15,67,19,31,-0.12,-0.02,-0.01,151,234,279,
9095,136,-556,16856,0.05,-0.35,10.05,65,18,32,-0.12,-0.08,0.11,144,214,252,
9796,-36,-644,16856,0,-0.35,10.12,67,18,34,0.01,-0.02,0.17,134,208,232,
10495,32,-660,16932,-0.02,-0.36,10.13,64,16,31,-0.05,-0.14,0.11,130,205,217,
button pressed,,,,,,,,,,,,,,,,
695,-56,-576,16844,0.01,-0.39,10.16,66,19,32,-0.12,-0.02,-0.01,148,231,317,
1395,-48,-676,16844,-0.02,-0.4,10.1,64,19,33,-0.05,-0.26,0.23,152,228,320,
2095,20,-624,16880,0.01,-0.36,10.15,66,19,30,0.13,-0.14,-0.01,146,222,318,
2795,-28,-616,17004,-0.02,-0.38,10.17,64,20,32,-0.05,0.1,0.17,151,234,326,
3496,16,-628,16916,-0.01,-0.38,10.06,62,18,34,-0.05,-0.14,-0.01,175,272,381,
4195,-52,-568,16540,-0.02,-0.34,10,67,22,33,-0.05,0.04,0.05,205,316,476,
4895,-16,-540,16900,0,-0.38,10.03,64,20,32,0.01,0.04,0.11,205,322,483,
5595,116,-640,16864,0.05,-0.36,10.07,66,20,31,0.01,0.04,-0.01,206,315,456,
6295,-4,-628,17004,0.01,-0.34,10.19,64,22,33,-0.05,0.04,0.11,191,292,426,
6995,-60,-612,16892,-0.03,-0.38,10.06,67,21,31,0.01,0.04,-0.01,192,290,411,
7695,80,-632,16920,-0.02,-0.37,10.08,65,19,33,0.01,-0.08,0.05,190,273,390,
8394,-72,-544,16740,-0.04,-0.33,10.01,65,19,33,0.07,-0.02,0.05,175,250,353,
Program started,,,,,,,,,,,,,,,,
Initialize MPU6050,,,,,,,,,,,,,,,,
 * Sleep Mode:            Disabled,,,,,,,,,,,,,,,,
 * Clock Source:          PLL with X axis gyroscope reference,,,,,,,,,,,,,,,,
 * Accelerometer:         +/- 2 g,,,,,,,,,,,,,,,,
 * Accelerometer offsets: -3540 / -3691 / 1478,,,,,,,,,,,,,,,,
 * Gyroscope:         2000 dps,,,,,,,,,,,,,,,,
 * Gyroscope offsets: 155 / 15 / 15,,,,,,,,,,,,,,,,
button pressed,,,,,,,,,,,,,,,,
Time, ACC_X-raw, ACC_Y-raw, ACC_Z-raw, ACC_X-norm, ACC_Y-norm, ACC_Z-norm, GYRO_X-raw, GYRO_Y-raw,GYRO_Z-raw, GYRO_X-norm, GYRO_Y-norm, GYRO_Z-norm, Ceramic_Piezo, Film_Piezo, Weighted_Film_Piezo, Vibration_Senso
696,-128,-608,16864,-0.06,-0.39,10.22,67,21,32,0.08,0.08,-0.1,121,168,174,
1396,-28,-620,16680,-0.02,-0.41,10.03,66,39,32,-0.04,1.36,0.08,107,177,179,
2096,-44,-504,16896,-0.01,-0.32,10.07,64,20,33,-0.1,0.08,-0.04,117,185,211,
2796,48,-628,16920,0.02,-0.39,10.11,67,19,32,0.15,0.02,-0.04,176,275,370,
3496,96,-564,16896,-0.01,-0.36,10.08,64,22,32,-0.04,-0.1,-0.04,192,306,410,
4196,-120,-636,16820,0.02,-0.4,9.98,64,19,32,-0.16,-0.16,-0.04,190,304,392,
4895,0,-620,16964,-0.01,-0.33,10.1,65,19,34,-0.04,-0.04,-0.04,195,308,393,
5596,-72,-612,16880,-0.02,-0.36,10.16,64,20,32,-0.16,0.08,-0.1,195,292,387,
6296,-8,-600,16796,0,-0.35,10.11,63,21,34,-0.16,0.02,0.02,190,302,383,
6996,4,-596,16756,-0.06,-0.38,10.07,66,24,33,0.02,0.08,0.14,183,302,380,
7696,-76,-660,16904,-0.02,-0.33,10.08,63,19,31,-0.16,-0.1,0.08,180,298,368,
8395,4,-624,16888,-0.05,-0.36,10.11,63,16,35,0.08,-0.16,0.02,183,283,360,
9096,-28,-724,16656,-0.07,-0.38,10.03,67,20,35,-0.04,0.02,0.14,174,272,333,
9795,-40,-592,16760,-0.03,-0.35,10.07,65,21,31,0.15,0.02,-0.1,163,253,320,
10496,52,-628,17064,-0.01,-0.39,10.09,66,19,32,0.02,-0.1,-0.04,156,238,291,
button pressed,,,,,,,,,,,,,,,,
697,-12,-572,16768,-0.06,-0.34,10.08,64,21,31,-0.16,0.02,-0.1,106,148,162,
1396,0,-644,16956,-0.03,-0.39,10.14,66,19,32,-0.04,-0.04,-0.1,107,150,165,
2091,-4,-648,16720,0.03,-0.35,10.12,67,13,34,-0.04,-0.47,-0.23,112,164,185,
2792,-28,-652,16908,-0.01,-0.38,10.1,66,23,33,0.08,0.08,-0.1,98,112,175,
3491,-128,-592,16900,-0.01,-0.36,10.16,64,19,34,-0.1,-0.04,0.08,112,106,180,
4191,4,-624,16936,0,-0.36,10.14,68,18,33,-0.04,0.02,0.08,113,108,181,
4891,-28,-608,16796,-0.03,-0.38,10.08,65,21,32,-0.04,-0.04,-0.04,112,121,173,
5591,12,-588,16844,-0.01,-0.34,10.12,64,17,30,0.02,-0.1,-0.1,115,143,187,
6291,-40,-636,16844,-0.07,-0.4,10.1,62,19,33,-0.1,-0.23,-0.1,119,149,197,
6991,-12,-600,16952,0.02,-0.34,10.11,67,21,32,0.02,0.2,-0.04,124,146,203,
7690,68,-636,16876,-0.05,-0.36,10.08,66,21,31,0.02,-0.04,-0.1,119,139,192,
8391,-100,-712,16828,-0.02,-0.37,10.09,68,18,33,-0.16,0.02,0.02,119,140,184,
9090,-68,-636,16984,0,-0.35,10.19,65,19,31,-0.1,-0.1,0.02,114,138,176,
9791,48,-484,16908,0,-0.33,10.17,66,17,34,0.08,-0.23,0.08,113,133,172,
10491,-48,-640,16920,-0.04,-0.39,10.12,66,19,30,-0.04,-0.04,0.02,114,137,175,
button pressed,,,,,,,,,,,,,,,,
695,-12,-584,16988,0,-0.39,10.13,65,19,33,0.02,0.08,-0.04,119,160,210,
1395,56,-632,16856,-0.03,-0.41,10.03,65,20,33,-0.04,-0.1,0.02,123,168,233,
2095,-36,-576,16956,-0.03,-0.34,10.19,62,19,34,-0.1,-0.1,0.14,131,172,239,
2795,-20,-660,16856,-0.03,-0.33,10.05,66,17,32,0.08,-0.23,-0.04,127,178,238,
3495,-52,-592,16800,0,-0.39,10.12,65,20,31,-0.1,-0.16,0.08,123,175,228,
4195,0,-600,16880,-0.03,-0.35,10.06,66,19,33,0.02,-0.1,0.14,128,179,226,
4894,108,-576,16888,0.01,-0.38,10.04,65,17,34,0.02,-0.1,0.02,132,180,228,
5595,84,-568,17000,0.05,-0.39,10.16,66,18,32,0.02,-0.29,-0.1,139,183,235,
6294,-12,-680,16976,-0.03,-0.35,9.99,65,18,33,-0.1,-0.16,-0.04,144,183,245,
6995,-60,-612,16892,0.01,-0.42,10.02,66,17,32,-0.16,-0.04,0.14,144,178,236,
7694,-28,-656,16820,0.02,-0.45,10.08,65,20,33,-0.16,0.02,-0.04,139,177,226,
8394,-60,-564,16788,0.01,-0.4,10.03,65,18,33,-0.1,-0.1,0.02,137,172,221,
9095,-100,-712,16832,-0.05,-0.38,10.1,66,17,31,0.21,-0.16,-0.1,132,174,208,
9794,-124,-612,16824,-0.06,-0.34,10.08,65,21,32,0.08,0.14,0.14,132,167,206,
10495,-56,-632,16916,0.01,-0.38,10.15,66,21,33,0.02,0.02,-0.17,130,171,196,
button pressed,,,,,,,,,,,,,,,,
696,-80,-700,16824,-0.05,-0.36,10.06,64,23,34,-0.1,-0.04,0.08,107,194,199,
1396,-8,-572,16848,-0.05,-0.35,10.18,65,17,32,-0.04,-0.23,0.02,110,197,215,
2096,-96,-628,16980,-0.01,-0.34,10.15,63,22,31,-0.1,0.08,0.14,114,187,215,
2796,-16,-592,16904,0,-0.3,10.05,65,19,29,0.15,0.02,-0.1,113,179,209,
3496,-40,-688,17044,0,-0.37,10.12,65,18,34,0.02,-0.16,0.08,114,177,210,
4196,-96,-560,16836,0.01,-0.36,10.04,66,21,32,0.02,-0.04,0.08,160,238,324,
4895,72,-620,16992,0.02,-0.35,10.14,64,20,34,0.02,-0.04,0.02,169,267,364,
5596,44,-588,17044,0.02,-0.32,10.12,66,20,34,-0.04,0.02,-0.04,183,265,369,
6295,-72,-604,16808,-0.05,-0.35,10.05,68,18,33,0.27,-0.1,-0.04,181,272,376,
6996,-28,-664,16840,0.02,-0.37,10.06,66,19,31,0.02,-0.1,-0.04,176,280,370,
7695,4,-652,16828,-0.02,-0.32,10.09,65,21,35,-0.04,0.08,0.08,173,249,349,
8395,44,-628,16928,0,-0.38,10.08,64,21,34,-0.1,-0.16,0.08,169,229,325,
9095,-76,-604,16764,0.01,-0.39,10.11,63,16,31,-0.16,-0.16,0.08,161,221,304,
9795,28,-536,17072,0.03,-0.36,10.07,64,20,36,-0.16,0.02,0.02,147,207,278,
10495,-28,-468,16832,0.01,-0.36,10.14,63,19,33,-0.1,-0.1,0.02,147,199,264,
button pressed,,,,,,,,,,,,,,,,
696,-80,-620,16868,0.01,-0.34,10.12,61,20,34,-0.16,-0.16,-0.04,111,135,173,
1396,-52,-620,16732,-0.01,-0.39,9.98,65,17,33,0.02,0.02,0.08,115,147,190,
2096,-28,-644,16892,0,-0.42,10.13,64,20,34,-0.04,0.08,0.02,113,150,190,
2796,-28,-660,16820,0.01,-0.39,10.11,63,19,32,-0.1,-0.04,-0.1,114,150,194,
3496,72,-624,16900,0.01,-0.39,10.14,65,15,32,-0.04,-0.1,-0.1,117,150,201,
4195,-92,-596,16884,0,-0.38,10.08,66,16,34,0.02,-0.1,0.02,114,144,193,
4896,40,-680,16868,-0.03,-0.43,10.02,65,22,33,-0.1,-0.04,-0.04,114,140,192,
5595,44,-616,16908,0,-0.33,10.13,64,20,34,-0.22,0.08,0.08,111,147,183,
6296,-4,-504,16876,0.03,-0.34,10.11,68,21,35,0.08,0.14,-0.04,111,158,180,
6995,-32,-584,16684,0.05,-0.34,10.02,66,21,33,0.08,0.08,-0.04,111,170,189,
7695,-36,-560,16768,0.06,-0.37,10.01,66,17,33,0.08,-0.04,-0.1,110,176,185,
8395,-28,-640,16852,-0.01,-0.35,10.05,68,19,34,0.02,-0.16,0.08,107,167,175,
9095,64,-660,16844,0.05,-0.34,10.12,65,18,32,-0.04,-0.35,-0.1,105,158,162,
9795,-20,-632,16868,-0.01,-0.38,10.09,65,19,31,0.02,-0.04,0.02,103,149,151,
10495,52,-560,16908,-0.02,-0.36,10,66,20,35,0.02,0.08,0.02,103,148,153,
button pressed,,,,,,,,,,,,,,,,
697,-40,-700,16944,-0.01,-0.42,10.07,64,18,35,-0.04,-0.04,0.14,113,150,196,
1397,64,-592,16804,-0.04,-0.36,10.03,63,16,35,0.02,-0.1,0.08,110,144,185,
2096,-16,-588,16856,-0.01,-0.4,10.09,66,19,36,0.02,0.02,0.02,109,148,184,
2797,72,-656,16848,0.08,-0.38,10.08,66,20,30,-0.22,0.02,-0.04,110,166,188,
3496,-44,-604,16904,0,-0.4,10.05,69,18,32,-0.04,-0.16,0.08,110,164,202,
4197,-24,-560,16844,0,-0.38,10.16,66,21,31,-0.1,0.08,-0.04,109,156,199,
4896,36,-636,17028,0.03,-0.36,10.12,64,19,28,0.02,0.08,-0.17,108,152,193,
5249,780,-464,28836,0.25,-1.06,13.94,172,54,43,9.35,1.3,1.24,107,147,180,399
5950,-44,-608,17028,0,-0.36,10.13,65,17,33,0.08,0.08,-0.1,115,146,170,
6649,16,-536,16732,0.03,-0.39,10.03,63,17,31,-0.04,-0.1,-0.04,154,209,305,
7349,28,-628,16848,0.01,-0.43,10.11,68,18,32,0.21,-0.1,-0.04,163,234,321,
8049,-120,-584,16920,-0.05,-0.32,10.16,67,20,32,0.08,0.08,0.02,162,239,313,
8749,-60,-548,17052,-0.04,-0.39,10.19,66,22,33,-0.04,0.14,-0.1,166,238,313,
9449,4,-584,16872,-0.01,-0.4,10.11,63,19,34,-0.16,-0.1,0.08,154,230,291,
10149,-48,-592,16848,0.01,-0.31,10.07,64,20,31,-0.1,-0.16,-0.17,148,218,276,
Program started,,,,,,,,,,,,,,,,
Initialize MPU6050,,,,,,,,,,,,,,,,
 * Sleep Mode:            Disabled,,,,,,,,,,,,,,,,
 * Clock Source:          PLL with X axis gyroscope reference,,,,,,,,,,,,,,,,
 * Accelerometer:         +/- 2 g,,,,,,,,,,,,,,,,
 * Accelerometer offsets: -3540 / -3691 / 1478,,,,,,,,,,,,,,,,
 * Gyroscope:         2000 dps,,,,,,,,,,,,,,,,
 * Gyroscope offsets: 155 / 15 / 15,,,,,,,,,,,,,,,,
button pressed,,,,,,,,,,,,,,,,
Time, ACC_X-raw, ACC_Y-raw, ACC_Z-raw, ACC_X-norm, ACC_Y-norm, ACC_Z-norm, GYRO_X-raw, GYRO_Y-raw,GYRO_Z-raw, GYRO_X-norm, GYRO_Y-norm, GYRO_Z-norm, Ceramic_Piezo, Film_Piezo, Weighted_Film_Piezo, Vibration_Senso
697,-16,-576,16964,-0.01,-0.34,10.1,66,18,31,0.13,-0.02,0.03,117,207,230,
1397,-32,-696,17020,-0.01,-0.42,10.23,64,16,31,-0.11,-0.2,0.09,117,216,237,
2097,44,-564,16848,-0.03,-0.38,10.05,65,20,31,-0.05,-0.02,0.03,124,234,262,
2288,464,-1448,27160,0.28,-0.87,16.25,88,26,38,1.04,-0.99,0.21,128,171,253,350
2988,-32,-676,16844,-0.03,-0.37,10.08,64,22,33,-0.05,-0.02,-0.03,134,182,247,
3688,32,-652,16932,-0.05,-0.33,10.08,64,21,35,0.01,0.11,0.03,175,244,377,
4388,-36,-612,16748,-0.06,-0.35,10.05,65,17,30,0.13,-0.08,-0.03,184,277,398,
5088,-84,-612,16968,-0.01,-0.36,10.1,65,18,33,0.13,-0.08,0.15,188,296,411,
5788,-56,-528,16860,-0.03,-0.32,10.09,66,21,35,0.01,0.17,0.03,188,326,433,
6487,-104,-620,16920,-0.05,-0.36,10.14,67,21,33,0.13,0.11,-0.03,187,292,412,
7188,-76,-628,17076,-0.02,-0.31,10.16,67,18,31,-0.05,-0.08,-0.03,181,288,390,
7888,60,-492,16772,0.02,-0.27,10.13,66,19,33,-0.11,-0.02,-0.09,170,277,365,
8588,40,-540,16652,-0.06,-0.36,9.99,66,20,32,-0.05,0.05,-0.09,162,261,337,
9288,-16,-608,16980,0.03,-0.36,10.14,62,23,31,-0.05,0.23,0.09,163,249,324,
9987,-28,-584,16820,0.02,-0.38,10.14,63,17,33,0.01,-0.08,-0.03,157,226,302,
10688,-88,-688,16900,-0.06,-0.38,10.12,64,22,33,0.07,0.11,0.09,155,205,287,
button pressed,,,,,,,,,,,,,,,,
695,96,-536,16924,0.02,-0.32,10.16,67,18,33,0.01,-0.02,-0.03,134,257,288,
1395,-56,-656,16832,-0.03,-0.35,10.16,66,20,32,0.01,-0.08,-0.09,144,281,333,
2095,20,-656,16912,0.06,-0.42,10.12,69,17,33,0.07,-0.02,-0.09,145,276,343,
2795,-12,-560,16800,0.02,-0.32,10.1,65,22,34,-0.05,0.05,-0.15,149,270,343,
3494,-16,-600,16976,0.05,-0.37,10.13,67,19,33,0.13,0.05,-0.15,144,252,322,
4195,-84,-588,16792,-0.05,-0.35,10.05,63,16,31,-0.11,-0.14,0.03,145,249,314,
4894,8,-664,16880,0.02,-0.35,10.13,67,19,31,0.01,-0.02,-0.15,149,241,315,
5595,148,-620,16776,-0.01,-0.39,10.04,65,18,34,0.01,-0.02,0.03,156,240,329,
6295,-80,-644,16924,-0.04,-0.37,10.13,65,15,32,0.07,-0.08,0.09,159,229,328,
6995,-32,-632,16768,-0.01,-0.35,10.06,67,20,32,0.13,0.17,0.03,162,232,335,
7695,40,-600,16788,0,-0.34,10.04,64,19,33,0.01,-0.08,-0.09,157,221,311,
8394,-76,-660,17048,0,-0.38,10.16,67,18,35,0.07,0.05,0.15,151,204,280,
9095,16,-612,16924,0,-0.36,10.04,65,17,33,0.07,-0.14,0.09,145,184,247,
9794,-64,-568,16852,-0.04,-0.38,10.01,65,16,31,0.13,-0.08,-0.09,140,182,226,
10495,20,-536,16844,-0.05,-0.29,10.17,66,20,32,-0.05,-0.14,0.03,133,166,197,
button pressed,,,,,,,,,,,,,,,,
696,-112,-548,16932,-0.07,-0.38,10.06,65,20,31,0.01,0.17,-0.09,104,129,169,
1395,44,-652,16956,-0.04,-0.38,10.09,65,19,32,-0.18,-0.08,-0.09,101,134,173,
2000,-4,-556,16856,-0.15,0.11,7.57,68,42,38,-5.05,-1.78,-0.7,107,146,190,
2700,-148,-572,16868,-0.02,-0.35,10.11,66,18,35,0.01,0.05,-0.09,103,133,198,
3400,-80,-676,17008,-0.03,-0.35,10.17,65,17,31,-0.05,-0.26,-0.09,185,426,536,
4100,-28,-624,16844,-0.02,-0.39,10.12,68,19,32,0.25,0.05,0.03,221,470,596,
4800,-32,-692,16828,-0.02,-0.36,10.19,65,19,32,0.01,0.05,0.09,224,504,604,
5500,-24,-616,17008,0.05,-0.38,10.21,66,20,34,-0.11,-0.02,0.09,226,507,605,
6200,-124,-652,16920,-0.05,-0.42,10.09,66,20,34,-0.05,-0.02,-0.03,215,477,576,
6899,28,-612,16956,0.02,-0.37,10.09,66,20,34,0.19,0.29,0.09,206,468,573,
7600,40,-552,16848,0.01,-0.3,10.12,64,19,32,0.01,-0.02,-0.03,216,450,556,
8299,-44,-660,16824,-0.05,-0.39,10.06,66,19,28,0.25,0.17,-0.03,202,423,541,
9000,60,-608,16812,0.04,-0.38,10.08,65,21,29,0.19,-0.02,-0.03,206,407,524,
9699,-16,-672,16936,-0.03,-0.37,10.06,64,18,34,-0.05,-0.08,0.03,203,405,527,
10399,-24,-636,16908,-0.09,-0.41,10.17,65,20,33,0.01,-0.02,-0.09,201,390,528,
button pressed,,,,,,,,,,,,,,,,
697,-60,-620,16900,-0.02,-0.4,10.11,64,20,32,-0.11,0.05,-0.03,112,140,169,
1397,-64,-604,16944,-0.03,-0.4,10.1,67,20,31,0.07,0.05,-0.09,107,124,154,
2096,-8,-652,16968,-0.03,-0.36,10.1,65,21,29,-0.11,-0.08,-0.03,101,111,138,
2797,-64,-556,16828,-0.02,-0.4,10.02,64,19,31,-0.05,-0.14,-0.03,146,320,341,
3496,-36,-696,16788,-0.03,-0.4,10.03,67,21,33,0.01,-0.02,-0.03,174,376,432,
4197,-56,-660,16936,0,-0.37,10.16,63,18,32,-0.05,0.05,-0.03,186,396,467,
4896,-72,-564,16840,0.02,-0.34,10.2,64,19,32,0.07,-0.02,-0.15,193,402,463,
5596,64,-656,16948,-0.01,-0.31,10.12,62,19,31,-0.24,-0.08,-0.03,195,415,488,
6296,36,-708,16872,-0.05,-0.41,10.13,64,15,34,-0.11,-0.08,0.03,207,408,506,
6996,-40,-608,16808,-0.04,-0.36,10.08,65,19,33,0.07,-0.08,-0.15,199,396,477,
